companyFullName,companyLabelList,financeStage,companySize,city,salary,secondType,workYear,education,positionName,positionLables,positionAdvantage,maxsalary,minsalary,avesalary,name,belong
湖南易智寄网络科技有限公司,['无特殊要求'],天使轮,15-50人,长沙,10k-20k,交互,3-5年,本科,ux设计师,"['电商', '物流', '交互', 'Axure']",双休，五险一金，绩效年终奖，出国机会,20k,10k,15.0,硬件交互设计师,交互设计
深圳市宝润兴业互联网信息服务有限公司,['无特殊要求'],上市公司,150-500人,深圳,10k-15k,交互,不限,本科,ue交互设计师,['交互'],五险一金 绩效奖金 周末双休 带薪年假,15k,10k,12.5,无线交互设计师,交互设计
深信服科技股份有限公司,"['三餐全包', '大牛超多', '年终奖超多', '大公司，稳定']",不需要融资,2000人以上,深圳,3k-5k,交互,应届毕业生,本科,星耀计划-交互设计师,['交互'],上市公司，五险一金,5k,3k,4.0,无线交互设计师,交互设计
畅移（上海）信息科技有限公司,"['五险一金', '弹性工作', '年度旅游', '岗位晋升']",A轮,150-500人,上海,15k-25k,交互,3-5年,大专,高级交互设计师,"['电商', '交互', '用户体验', 'UI']",团队成员均为BAT背景,25k,15k,20.0,无线交互设计师,交互设计
唯品会（中国）有限公司,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']",上市公司,2000人以上,广州,20k-35k,交互,5-10年,本科,资深交互设计师,['交互'],"创新团队,氛围好,免费三餐",35k,20k,27.5,无线交互设计师,交互设计
杭州魔筷科技有限公司,"['节日礼物', '股票期权', '带薪年假', '年度旅游']",C轮,500-2000人,杭州,15k-25k,交互,3-5年,本科,交互设计师,['电商'],公司平台好,25k,15k,20.0,无线交互设计师,交互设计
百度时代网络技术（北京）有限公司,"['节日礼物', '技能培训', '免费班车', '绩效奖金']",上市公司,2000人以上,北京,15k-25k,交互,1-3年,本科,交互设计师,"['工具软件', '交互', '用户体验']",大厂工作/独立方向/商业化和基础功能,25k,15k,20.0,无线交互设计师,交互设计
星环信息科技（上海）有限公司,"['五险一金', '年底双薪', '带薪年假', '弹性工作']",D轮及以上,500-2000人,上海,15k-25k,交互,3-5年,本科,交互设计师 (MJ000607),"['交互', 'AI软件']",竞争力薪酬+团队氛围好,25k,15k,20.0,无线交互设计师,交互设计
米科互动教育科技（北京）有限公司,"['节日礼物', '专项奖金', '股票期权', '带薪年假']",A轮,50-150人,北京,20k-30k,交互,3-5年,本科,交互设计师,"['交互', '用户体验']","弹性工作,项目奖金",30k,20k,25.0,无线交互设计师,交互设计
深圳市紫川软件有限公司,"['节日礼物', '年底双薪', '绩效奖金', '岗位晋升']",不需要融资,500-2000人,深圳,13k-19k,交互,3-5年,本科,UI设计师,"['交互', 'UI']","周末双休,员工体检,公司旅游,五险一金",19k,13k,16.0,硬件交互设计师,交互设计
宁波睿易教育科技股份有限公司北京分公司,"['专项奖金', '绩效奖金', '带薪年假', '午餐补助']",D轮及以上,150-500人,上海,7k-12k,交互,1-3年,本科,产品设计师（上海）,"['教育', '工具软件', 'UI', '交互']",发展前景好，行业稳定,12k,7k,9.5,硬件交互设计师,交互设计
互影科技（北京）有限公司,"['午餐补助', '年底双薪', '顶级风投', '头部文娱内容']",不需要融资,50-150人,北京,12k-22k,交互,3-5年,本科,交互设计师,"['UI', '交互', '设计']",创新行业创新公司的无限可能,22k,12k,17.0,无线交互设计师,交互设计
深圳市百果互动科技有限公司,"['绩效奖金', '年终分红', '带薪年假', '定期体检']",B轮,150-500人,深圳,13k-25k,交互,3-5年,本科,ue交互设计师,"['移动交互', 'C端产品', 'Axure', '交互']",五险一金、弹性工作、工作氛围好、调薪机会,25k,13k,19.0,硬件交互设计师,交互设计
上海微创软件股份有限公司,"['绩效奖金', '带薪年假', '定期体检', '弹性工作']",不需要融资,2000人以上,上海,20k-28k,交互,3-5年,本科,UX/UI交互设计师,"['汽车', '大数据', '交互', 'Axure', 'B端产品', 'C端产品']",六险一金 弹性工作,28k,20k,24.0,硬件交互设计师,交互设计
上海微创软件股份有限公司,"['绩效奖金', '带薪年假', '定期体检', '弹性工作']",不需要融资,2000人以上,上海,18k-27k,交互,5-10年,本科,UX/UI设计师,"['汽车', '大数据', '交互', 'Axure', 'B端产品', 'C端产品']",六险一金 技术前沿 氛围nice,27k,18k,22.5,硬件交互设计师,交互设计
杭州兑吧网络科技有限公司,"['包午餐晚餐', '奖金多多多', '零食下午茶', '全员出国游']",上市公司,500-2000人,杭州,12k-20k,交互,3-5年,本科,交互动效设计师,"['动效设计', '交互']",股票激励 六险一金,20k,12k,16.0,硬件交互设计师,交互设计
凯朴硕科技（杭州）有限公司,['无特殊要求'],未融资,少于15人,上海,10k-20k,交互,不限,本科,UX交互设计师,"['汽车', '移动互联网']",UX,20k,10k,15.0,无线交互设计师,交互设计
北京小年糕互联网技术有限公司,"['免费三餐', '免费零食饮料', '全额五险一金', '试用期全薪']",D轮及以上,150-500人,北京,20k-35k,交互,3-5年,本科,交互设计师,"['社交', '交互', 'UI', '移动交互']",一年多薪 ，一日三餐，远程办公,35k,20k,27.5,无线交互设计师,交互设计
上海汇付数据服务有限公司,"['年底双薪', '带薪年假', '绩效奖金', '年度旅游']",上市公司,500-2000人,上海,18k-28k,交互,3-5年,本科,交互设计师,"['交互', '用户体验']",上市公司，福利待遇佳,28k,18k,23.0,硬件交互设计师,交互设计
奥解思信息科技（上海）有限公司,['无特殊要求'],上市公司,500-2000人,上海,15k-22k,交互,3-5年,本科,ux设计师,"['Axure', 'Sketch', '用户体验', '交互']",免费培训 14天年假 弹性工作,22k,15k,18.5,硬件交互设计师,交互设计
上海喜马拉雅科技有限公司,"['带薪年假', '年底双薪', '股票期权', '绩效奖金']",D轮及以上,2000人以上,上海,15k-30k,交互,5-10年,本科,资深交互设计师,"['教育', '交互', '用户体验', 'C端产品']",薪资福利好,30k,15k,22.5,硬件交互设计师,交互设计
上海喜马拉雅科技有限公司,"['带薪年假', '年底双薪', '股票期权', '绩效奖金']",D轮及以上,2000人以上,上海,15k-25k,交互,3-5年,本科,动效设计师,"['动效设计', 'PS', 'C端产品']",薪资福利好,25k,15k,20.0,硬件交互设计师,交互设计
深圳市易博天下科技有限公司,"['年底双薪', '股票期权', '带薪年假', '创业公司范儿']",上市公司,150-500人,深圳,18k-25k,交互,3-5年,本科,用户体验设计师,"['企业服务', '移动互联网', '交互', '用户体验', 'B端产品']","高速增长,上市公司,绩效奖金,扁平化管理",25k,18k,21.5,硬件交互设计师,交互设计
特赞（上海）信息科技有限公司,"['技能培训', '扁平管理', '弹性工作', '全员持股']",C轮,150-500人,上海,20k-30k,交互,3-5年,本科,UI设计师,"['用户体验', '设计', 'UI', '交互']","大咖团队,扁平管理,平台优质,极富创意",30k,20k,25.0,硬件交互设计师,交互设计
畅移（上海）信息科技有限公司,"['五险一金', '弹性工作', '年度旅游', '岗位晋升']",A轮,150-500人,上海,15k-25k,交互,3-5年,本科,交互设计师,"['电商', '交互', '用户体验', 'Axure', '墨刀']",15薪，双休，知名品牌,25k,15k,20.0,无线交互设计师,交互设计
上海谷露软件有限公司,"['团队融洽', '股票期权', '扁平管理', '通讯津贴']",A轮,50-150人,上海,15k-25k,交互,1-3年,本科,00353-交互设计师,"['企业服务', '工具软件', '交互', '移动交互', '用户体验', 'UI']",五险一金，带薪年假,25k,15k,20.0,硬件交互设计师,交互设计
北京米科交互科技有限公司,['无特殊要求'],不需要融资,15-50人,北京,9k-12k,交互,1-3年,本科,多媒体交互设计师/创意设计师,"['广告营销', '用户体验', 'UI', '界面设计', 'PS']",Travel overseas,12k,9k,10.5,无线交互设计师,交互设计
杭州同花顺数据开发有限公司,"['带薪年假', '定期体检', '免费班车', '领导好']",上市公司,2000人以上,杭州,20k-30k,交互,5-10年,本科,资深交互设计师,"['大数据', '金融', '交互']",食堂班车、行业龙头、发展平台大,30k,20k,25.0,无线交互设计师,交互设计
广州良鸟科技有限公司,"['带薪年假', '专项奖金', '年度旅游', '弹性工作']",未融资,15-50人,广州,9k-12k,交互,1-3年,本科,中级交互设计师,"['Axure', 'Sketch']",年终奖+四大行产品实验室+银行前瞻产品研究,12k,9k,10.5,硬件交互设计师,交互设计
上海喜马拉雅科技有限公司,"['带薪年假', '年底双薪', '股票期权', '绩效奖金']",D轮及以上,2000人以上,上海,15k-30k,交互,3-5年,本科,用户体验设计师,"['用户体验', '交互', 'C端产品']",薪资福利好,30k,15k,22.5,硬件交互设计师,交互设计
北京心更远科技发展有限公司,"['在线教育', '数学思维', '带薪年假', '定期体检']",D轮及以上,2000人以上,北京,12k-20k,交互,3-5年,本科,课件交互设计师,['游戏交互'],剧情动画，游戏交互,20k,12k,16.0,无线交互设计师,交互设计
广发证券股份有限公司,"['绩效奖金', '岗位晋升', '领导好', '扁平管理']",上市公司,2000人以上,深圳,20k-30k,交互,1-3年,硕士,高级交互体验设计师,"['金融', '交互']",发展前景大,30k,20k,25.0,无线交互设计师,交互设计
杭州推宝科技有限公司,"['节日礼物', '专项奖金', '股票期权', '带薪年假']",不需要融资,50-150人,杭州,10k-20k,交互,不限,本科,交互设计师,"['企业服务', '用户体验', 'B端产品', 'C端产品', '交互']",团队优秀、绩效奖金、餐补、月度团建,20k,10k,15.0,硬件交互设计师,交互设计
千言信息技术（上海）有限公司,"['高端医疗保险', '国际化团队', '绩效奖金', '带薪年假']",A轮,50-150人,上海,20k-25k,交互,5-10年,本科,产品设计师,"['社交', '教育', '交互', '界面设计', '用户体验']",国际化团队，带薪年假多，全球市场,25k,20k,22.5,硬件交互设计师,交互设计
上海花千树信息科技有限公司北京分公司,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']",上市公司,2000人以上,北京,12k-20k,交互,3-5年,本科,动效设计师,"['交互', '设计']","六险一金,成熟团队,上升空间",20k,12k,16.0,硬件交互设计师,交互设计
上海花千树信息科技有限公司北京分公司,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']",上市公司,2000人以上,北京,12k-20k,交互,3-5年,本科,动效设计师,"['交互', '设计']","六险一金,成熟团队,上升空间",20k,12k,16.0,硬件交互设计师,交互设计
北京优锘科技有限公司,"['技能培训', '带薪年假', '绩效奖金', '年度旅游']",B轮,500-2000人,北京,11k-16k,交互,1-3年,大专,交互设计师,"['地图', '工具软件', '交互', '用户体验', '界面设计', 'B端产品']",交互体验,16k,11k,13.5,无线交互设计师,交互设计
杭州全速网络技术有限公司,"['年底双薪', '技能培训', '带薪年假', '绩效奖金']",未融资,150-500人,杭州,12k-18k,交互,1-3年,不限,交互设计师,"['电商', '新零售', '交互', '用户体验', 'UI', '设计']",公司氛围好；下午茶；五险一金；双休,18k,12k,15.0,硬件交互设计师,交互设计
广州视睿电子科技有限公司,"['年底双薪', '带薪年假', '绩效奖金', '年度旅游']",不需要融资,500-2000人,广州,12k-24k,交互,不限,本科,高级交互设计师,"['教育', '移动交互', '网页交互', '用户体验', '设计']",暂无,24k,12k,18.0,无线交互设计师,交互设计
深圳市爱路恩济能源技术有限公司,"['定期体检', '年度旅游', '过节费', '周末双休']",未融资,15-50人,深圳,10k-15k,交互,3-5年,大专,网页设计师,"['企业服务', 'B端产品', '网页交互', 'Css', 'HTML']",六险一金、年终奖、体检旅游、过节福利,15k,10k,12.5,硬件交互设计师,交互设计
TCL实业控股股份有限公司,"['年底双薪', '带薪年假', '定期体检', '绩效奖金']",上市公司,2000人以上,深圳,15k-25k,交互,1-3年,本科,动效设计师,['动效设计'],大平台,25k,15k,20.0,硬件交互设计师,交互设计
联童有限公司,['无特殊要求'],天使轮,500-2000人,南京,13k-18k,交互,3-5年,本科,ue交互设计师,"['电商', '新零售', 'B端产品', '交互', '用户体验', 'UI']",班车 餐补 健身房,18k,13k,15.5,无线交互设计师,交互设计
TCL实业控股股份有限公司,"['年底双薪', '带薪年假', '定期体检', '绩效奖金']",上市公司,2000人以上,深圳,15k-30k,交互,3-5年,本科,交互设计师,"['交互', 'UI']",期待有梦想的你加入,30k,15k,22.5,硬件交互设计师,交互设计
中企动力科技股份有限公司,"['节日礼物', '带薪年假', '绩效奖金', '岗位晋升']",上市公司,2000人以上,北京,12k-18k,交互,3-5年,本科,ue设计师,"['电商', '用户体验', '交互']",核心项目、商务班车、发展空间,18k,12k,15.0,硬件交互设计师,交互设计
上海驰骛信息科技有限公司,['无特殊要求'],A轮,50-150人,上海,20k-40k,交互,5-10年,本科,资深用户体验设计师（UED）,"['广告营销', '大数据', '交互', '用户体验', '界面设计', 'PS']",年度体检免费晚餐补充商保10天带薪年假,40k,20k,30.0,硬件交互设计师,交互设计
大悦创新（苏州）医疗科技股份有限公司,['无特殊要求'],不需要融资,50-150人,苏州,8k-15k,交互,3-5年,本科,UE设计师/交互设计师,"['交互', '用户体验', 'C端产品', '界面设计']",薪资福利好 发展前景好,15k,8k,11.5,无线交互设计师,交互设计
北京创源微致软件有限公司,"['年底双薪', '带薪年假', '岗位晋升', '扁平管理']",不需要融资,50-150人,北京,10k-18k,交互,3-5年,本科,交互设计师（北京）(J10373),"['交互', 'B端产品']",智能制造 行业前景好,18k,10k,14.0,硬件交互设计师,交互设计
北京默契破冰科技有限公司,"['去他的考勤', '高手云集', '股票期权', '年底N薪']",B轮,500-2000人,北京,15k-25k,交互,3-5年,本科,交互设计师,"['交互', 'C端产品']",七险一金、弹性不打卡、免费午餐、季度旅游,25k,15k,20.0,硬件交互设计师,交互设计
深圳市铱云云计算有限公司,"['技能培训', '年底双薪', '股票期权', '带薪年假']",B轮,150-500人,深圳,18k-25k,交互,5-10年,本科,高级交互设计师,"['交互', '用户体验']",发展前景好,25k,18k,21.5,硬件交互设计师,交互设计
深信服科技股份有限公司,"['三餐全包', '大牛超多', '年终奖超多', '大公司，稳定']",不需要融资,2000人以上,深圳,4k-7k,交互,应届毕业生,本科,星耀计划-交互设计师（长沙）,"['云计算', '大数据']",团队大牛多，实习福利好，成长空间大,7k,4k,5.5,无线交互设计师,交互设计
北京三快科技在线有限公司,['无特殊要求'],D轮及以上,2000人以上,北京,25k-40k,交互,3-5年,本科,高级交互设计师,"['本地生活', '电商', '交互', '移动交互', '用户体验']",设计理念专业、知识体系完整、培养体系成熟,40k,25k,32.5,无线交互设计师,交互设计
立达信物联科技股份有限公司,['无特殊要求'],不需要融资,2000人以上,厦门,12k-20k,交互,5-10年,本科,交互设计师,"['智能硬件', '电子/半导体/集成电路', '交互', '用户体验']",福利齐全，专家云集，引领智能生活,20k,12k,16.0,硬件交互设计师,交互设计
苏州叠纸网络科技股份有限公司,"['带薪年假', '弹性工作', '年度旅游', '午餐补助']",B轮,500-2000人,上海,15k-25k,交互,不限,本科,交互设计师,"['游戏', '交互', '设计', '游戏交互']",文化氛围好 薪酬福利好 发展空间大,25k,15k,20.0,无线交互设计师,交互设计
众安在线财产保险股份有限公司,"['定期体检', '每天下午茶', '六险一金', '年度体检']",上市公司,2000人以上,上海,12k-24k,交互,3-5年,本科,资深交互设计师,['交互'],帅哥美女 努力收获就是你的,24k,12k,18.0,无线交互设计师,交互设计
万郡绿建科技有限公司,"['年底双薪', '带薪年假', '五险一金', '住宿']",不需要融资,500-2000人,杭州,12k-22k,交互,3-5年,本科,交互设计师,"['网页交互', 'Axure', 'Sketch']",团队氛围好,22k,12k,17.0,无线交互设计师,交互设计
北京猫眼文化传媒有限公司,['无特殊要求'],未融资,500-2000人,北京,20k-30k,交互,3-5年,不限,高级交互设计师,['交互'],核心业务,30k,20k,25.0,无线交互设计师,交互设计
北京默契破冰科技有限公司,"['去他的考勤', '高手云集', '股票期权', '年底N薪']",B轮,500-2000人,北京,15k-25k,交互,3-5年,本科,游戏交互设计师,['游戏交互'],七险一金、弹性不打卡、免费午餐、季度旅游,25k,15k,20.0,硬件交互设计师,交互设计
杭州全速网络技术有限公司,"['年底双薪', '技能培训', '带薪年假', '绩效奖金']",未融资,150-500人,杭州,12k-17k,交互,1-3年,大专,高级交互设计师,"['交互', 'PS', 'Axure', 'Sketch']",五险一金 餐补 带薪年假 双休,17k,12k,14.5,无线交互设计师,交互设计
山东新希望六和集团有限公司,['无特殊要求'],上市公司,2000人以上,成都,12k-18k,交互,1-3年,本科,高级UI设计师,['PS'],平台大，福利多，定期体检,18k,12k,15.0,硬件交互设计师,交互设计
网易（杭州）网络有限公司,"['节日礼物', '技能培训', '免费班车', '带薪年假']",上市公司,2000人以上,杭州,13k-15k,交互,应届毕业生,本科,交互设计师（UI）-用户体验中心,['游戏'],与一流的开发和用户研究团队合作,15k,13k,14.0,无线交互设计师,交互设计
OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",不需要融资,2000人以上,成都,20k-35k,交互,不限,本科,高级交互设计师（成都）,"['交互', 'UI']",公司平台大，发展前景好,35k,20k,27.5,硬件交互设计师,交互设计
